country,city name,airport code,connection,connection city name,connection country
Egypt,Giza,spx,kwi,Kuwait City,Kuwait
Egypt,Giza,spx,ruh,Riyadh,Saudi Arabia
Egypt,Giza,spx,jed,Jeddah,Saudi Arabia
Egypt,Giza,spx,mxp,Milan (Malpensa),Italy
Egypt,Giza,spx,fco,Rome (Fiumicino),Italy
Egypt,Hurghada,hrg,cai,Cairo,Egypt
Egypt,Hurghada,hrg,zrh,Zürich,Switzerland
Egypt,Hurghada,hrg,dus,Düsseldorf,Germany
Egypt,Hurghada,hrg,fra,Frankfurt,Germany
Egypt,Hurghada,hrg,bru,Brussels,Belgium
Egypt,Luxor,lxr,cai,Cairo,Egypt
Egypt,Luxor,lxr,kwi,Kuwait City,Kuwait
Egypt,Luxor,lxr,ssh,Sharm el-Sheikh,Egypt
Egypt,Luxor,lxr,jed,Jeddah,Saudi Arabia
Egypt,Luxor,lxr,mxp,Milan (Malpensa),Italy
Egypt,Marsa Alam,rmf,cai,Cairo,Egypt
Egypt,Marsa Alam,rmf,prg,Prague,Czechia
Egypt,Marsa Alam,rmf,mxp,Milan (Malpensa),Italy
Egypt,Marsa Alam,rmf,brq,Brno,Czechia
Egypt,Marsa Alam,rmf,zrh,Zürich,Switzerland
Egypt,Mersa Matruh,muh,mxp,Milan (Malpensa),Italy
Egypt,Mersa Matruh,muh,vrn,Verona,Italy
Egypt,Mersa Matruh,muh,blq,Bologna,Italy
Egypt,Mersa Matruh,muh,cai,Cairo,Egypt
Egypt,Mersa Matruh,muh,fco,Rome (Fiumicino),Italy
Egypt,Sharm el-Sheikh,ssh,cai,Cairo,Egypt
Egypt,Sharm el-Sheikh,ssh,ruh,Riyadh,Saudi Arabia
Egypt,Sharm el-Sheikh,ssh,jed,Jeddah,Saudi Arabia
Egypt,Sharm el-Sheikh,ssh,mxp,Milan (Malpensa),Italy
Egypt,Sharm el-Sheikh,ssh,vko,Moscow Vnukovo,Russia
Egypt,Sohag,hmb,kwi,Kuwait City,Kuwait
Egypt,Sohag,hmb,jed,Jeddah,Saudi Arabia
Egypt,Sohag,hmb,auh,Abu Dhabi,United Arab Emirates
Egypt,Sohag,hmb,shj,Dubai (Sharjah),United Arab Emirates
Egypt,Sohag,hmb,ruh,Riyadh,Saudi Arabia
El Salvador,San Salvador,sal,iad,Washington,United States
El Salvador,San Salvador,sal,iah,Houston,United States
El Salvador,San Salvador,sal,lax,Los Angeles,United States
El Salvador,San Salvador,sal,gua,Guatemala City,Guatemala
El Salvador,San Salvador,sal,sjo,San José,Costa Rica
Equatorial Guinea,Bata,bsg,ssg,Malabo,Equatorial Guinea
Equatorial Guinea,Bata,bsg,dla,Douala,Cameroon
Equatorial Guinea,Bata,bsg,lbv,Libreville,Gabon
Equatorial Guinea,Malabo,ssg,bsg,Bata,Equatorial Guinea
Equatorial Guinea,Malabo,ssg,dla,Douala,Cameroon
Equatorial Guinea,Malabo,ssg,los,Lagos,Nigeria
Equatorial Guinea,Malabo,ssg,lbv,Libreville,Gabon
Equatorial Guinea,Malabo,ssg,add,Addis Ababa,Ethiopia
Eritrea,Asmara,asm,add,Addis Ababa,Ethiopia
Eritrea,Asmara,asm,dxb,Dubai,United Arab Emirates
Eritrea,Asmara,asm,cai,Cairo,Egypt
Eritrea,Asmara,asm,ist,Istanbul,Turkey
Estonia,Kuressaare,ure,tll,Tallinn,Estonia
Estonia,Pärnu,epu,hel,Helsinki,Finland
Estonia,Tallinn,tll,hel,Helsinki,Finland
Estonia,Tallinn,tll,arn,Stockholm (Arlanda),Sweden
Estonia,Tallinn,tll,rix,Riga,Latvia
Estonia,Tallinn,tll,ure,Kuressaare,Estonia
Estonia,Tallinn,tll,waw,Warsaw,Poland
Ethiopia,Addis Ababa,add,bjr,Bahir Dar,Ethiopia
Ethiopia,Addis Ababa,add,dir,Dire Dawa,Ethiopia
Ethiopia,Addis Ababa,add,jij,Jijiga,Ethiopia
Ethiopia,Addis Ababa,add,mqx,Mekele,Ethiopia
Ethiopia,Addis Ababa,add,gdq,Gondar,Ethiopia
Ethiopia,Arba Minch,amh,add,Addis Ababa,Ethiopia
Ethiopia,Arba Minch,amh,bco,Jinka,Ethiopia
Ethiopia,Asosa,aso,add,Addis Ababa,Ethiopia
Ethiopia,Awasa,awa,add,Addis Ababa,Ethiopia
Ethiopia,Bahir Dar,bjr,add,Addis Ababa,Ethiopia
Ethiopia,Dessie / Kombolcha,dse,add,Addis Ababa,Ethiopia
Ethiopia,Dire Dawa,dir,add,Addis Ababa,Ethiopia
Ethiopia,Dire Dawa,dir,jib,Djibouti,Djibouti
Ethiopia,Gambela,gmb,add,Addis Ababa,Ethiopia
Ethiopia,Goba,gob,add,Addis Ababa,Ethiopia
Ethiopia,Gode,gde,jij,Jijiga,Ethiopia
Ethiopia,Gondar,gdq,add,Addis Ababa,Ethiopia
Ethiopia,Gondar,gdq,lli,Lalibela,Ethiopia
Ethiopia,Jijiga,jij,add,Addis Ababa,Ethiopia
Ethiopia,Jijiga,jij,gde,Gode,Ethiopia
Ethiopia,Jijiga,jij,abk,Kebri Dahar,Ethiopia
Ethiopia,Jimma,jim,add,Addis Ababa,Ethiopia
Ethiopia,Jinka,bco,add,Addis Ababa,Ethiopia
Ethiopia,Jinka,bco,amh,Arba Minch,Ethiopia
Ethiopia,Kebri Dahar,abk,jij,Jijiga,Ethiopia
Ethiopia,Lalibela,lli,add,Addis Ababa,Ethiopia
Ethiopia,Lalibela,lli,gdq,Gondar,Ethiopia
Ethiopia,Mekele,mqx,add,Addis Ababa,Ethiopia
Ethiopia,Semera,sze,add,Addis Ababa,Ethiopia
Ethiopia,Shire,shc,add,Addis Ababa,Ethiopia
Falkland Islands (Islas Malvinas),"Mount Pleasant, Falkland Islands",mpn,puq,Punta Arenas,Chile
Falkland Islands (Islas Malvinas),"Mount Pleasant, Falkland Islands",mpn,rgl,Río Gallegos,Argentina
Faroe Islands,Sørvágur,fae,cph,Copenhagen,Denmark
Faroe Islands,Sørvágur,fae,bll,Billund,Denmark
Faroe Islands,Sørvágur,fae,cdg,Paris,France
Faroe Islands,Sørvágur,fae,kef,Reykjavik (Keflavik),Iceland
Faroe Islands,Sørvágur,fae,aal,Aalborg,Denmark
Fiji,Cicia,ici,suv,Suva,Fiji
Fiji,Kadavu Island,kdv,nan,Nadi,Fiji
Fiji,Kadavu Island,kdv,suv,Suva,Fiji
Fiji,Koro Island,kxf,suv,Suva,Fiji
Fiji,Labasa,lbs,suv,Suva,Fiji
Fiji,Labasa,lbs,nan,Nadi,Fiji
Fiji,Lakeba Island,lkb,suv,Suva,Fiji
Fiji,Nadi,nan,suv,Suva,Fiji
Fiji,Nadi,nan,syd,Sydney,Australia
Fiji,Nadi,nan,svu,Savusavu,Fiji
Fiji,Nadi,nan,akl,Auckland,New Zealand
Fiji,Nadi,nan,tvu,Taveuni,Fiji
Fiji,Rotuma Island,rta,suv,Suva,Fiji
Fiji,Rotuma Island,rta,nan,Nadi,Fiji
Fiji,Savusavu,svu,nan,Nadi,Fiji
Fiji,Savusavu,svu,suv,Suva,Fiji
Fiji,Suva,suv,nan,Nadi,Fiji
Fiji,Suva,suv,lbs,Labasa,Fiji
Fiji,Suva,suv,tvu,Taveuni,Fiji
Fiji,Suva,suv,fun,Funafuti,Tuvalu
Fiji,Suva,suv,svu,Savusavu,Fiji
Fiji,Taveuni,tvu,nan,Nadi,Fiji
Fiji,Taveuni,tvu,suv,Suva,Fiji
Fiji,Vanua Balavu,vbv,suv,Suva,Fiji
Finland,Helsinki,hel,arn,Stockholm (Arlanda),Sweden
Finland,Helsinki,hel,tll,Tallinn,Estonia
Finland,Helsinki,hel,oul,Oulu,Finland
Finland,Helsinki,hel,cph,Copenhagen,Denmark
Finland,Helsinki,hel,rix,Riga,Latvia
Finland,Ivalo,ivl,ktt,Kittilä,Finland
Finland,Ivalo,ivl,hel,Helsinki,Finland
Finland,Ivalo,ivl,ams,Amsterdam,Netherlands
Finland,Ivalo,ivl,dus,Düsseldorf,Germany
Finland,Ivalo,ivl,fra,Frankfurt,Germany
Finland,Joensuu,joe,hel,Helsinki,Finland
Finland,Jyväskylä,jyv,hel,Helsinki,Finland
Finland,Kajaani,kaj,hel,Helsinki,Finland
Finland,Kemi / Tornio,kem,kok,Kokkola,Finland
Finland,Kemi / Tornio,kem,hel,Helsinki,Finland
Finland,Kittilä,ktt,hel,Helsinki,Finland
Finland,Kittilä,ktt,zrh,Zürich,Switzerland
Finland,Kittilä,ktt,ams,Amsterdam,Netherlands
Finland,Kittilä,ktt,bru,Brussels,Belgium
Finland,Kittilä,ktt,dus,Düsseldorf,Germany
Finland,Kokkola,kok,kem,Kemi / Tornio,Finland
Finland,Kokkola,kok,hel,Helsinki,Finland
Finland,Kuopio,kuo,hel,Helsinki,Finland
Finland,Kuusamo,kao,hel,Helsinki,Finland
Finland,Kuusamo,kao,bru,Brussels,Belgium
Finland,Kuusamo,kao,dus,Düsseldorf,Germany
Finland,Kuusamo,kao,fra,Frankfurt,Germany
Finland,Kuusamo,kao,ktt,Kittilä,Finland
Finland,Lappeenranta,lpp,bgy,Milan (Bergamo),Italy
Finland,Mariehamn,mhq,arn,Stockholm (Arlanda),Sweden
Finland,Mariehamn,mhq,tku,Turku,Finland
Finland,Mariehamn,mhq,hel,Helsinki,Finland
Finland,Oulu,oul,hel,Helsinki,Finland
Finland,Oulu,oul,muc,Munich,Germany
Finland,Pori,por,hel,Helsinki,Finland
Finland,Rovaniemi,rvn,hel,Helsinki,Finland
Finland,Rovaniemi,rvn,ams,Amsterdam,Netherlands
Finland,Rovaniemi,rvn,bcn,Barcelona,Spain
Finland,Rovaniemi,rvn,ber,Berlin,Germany
Finland,Rovaniemi,rvn,brs,Bristol,United Kingdom
Finland,Savonlinna,svl,hel,Helsinki,Finland
Finland,Tampere,tmp,rix,Riga,Latvia
Finland,Tampere,tmp,stn,London Stansted,United Kingdom
Finland,Tampere,tmp,agp,Málaga,Spain
Finland,Tampere,tmp,rho,Rhodes,Greece
Finland,Tampere,tmp,ams,Amsterdam,Netherlands
Finland,Turku,tku,arn,Stockholm (Arlanda),Sweden
Finland,Turku,tku,mhq,Mariehamn,Finland
Finland,Turku,tku,gdn,Gdańsk,Poland
Finland,Turku,tku,rix,Riga,Latvia
Finland,Turku,tku,fco,Rome (Fiumicino),Italy
Finland,Vaasa,vaa,hel,Helsinki,Finland
Finland,Vaasa,vaa,arn,Stockholm (Arlanda),Sweden
France,Ajaccio (Corsica),aja,ory,Paris (Orly),France
France,Ajaccio (Corsica),aja,mrs,Marseille,France
France,Ajaccio (Corsica),aja,nce,Nice,France
France,Ajaccio (Corsica),aja,lys,Lyon,France
France,Ajaccio (Corsica),aja,nte,Nantes,France
France,Aurillac,aur,ory,Paris (Orly),France
France,Bastia (Corsica),bia,ory,Paris (Orly),France
France,Bastia (Corsica),bia,nce,Nice,France
France,Bastia (Corsica),bia,mrs,Marseille,France
France,Bastia (Corsica),bia,nte,Nantes,France
France,Bastia (Corsica),bia,lys,Lyon,France
France,Belle Ile,bic,bes,Brest,France
France,Belle Ile,bic,rns,Rennes,France
France,"Bergerac, Dordogne",egc,stn,London Stansted,United Kingdom
France,"Bergerac, Dordogne",egc,lcy,London City,United Kingdom
France,"Bergerac, Dordogne",egc,rtm,Rotterdam,Netherlands
France,"Bergerac, Dordogne",egc,ema,Nottingham,United Kingdom
France,"Bergerac, Dordogne",egc,boh,Bournemouth,United Kingdom
France,Béziers,bzr,crl,Brussels Charleroi,Belgium
France,Béziers,bzr,bva,Paris (Beauvais),France
France,Béziers,bzr,brs,Bristol,United Kingdom
France,Béziers,bzr,stn,London Stansted,United Kingdom
France,Béziers,bzr,man,Manchester,United Kingdom
France,Biarritz,biq,cdg,Paris,France
France,Biarritz,biq,ory,Paris (Orly),France
France,Biarritz,biq,lys,Lyon,France
France,Biarritz,biq,nce,Nice,France
France,Biarritz,biq,lgw,London Gatwick,United Kingdom
France,Bordeaux,bod,cdg,Paris,France
France,Bordeaux,bod,lgw,London Gatwick,United Kingdom
France,Bordeaux,bod,nce,Nice,France
France,Bordeaux,bod,ams,Amsterdam,Netherlands
France,Bordeaux,bod,mad,Madrid,Spain
France,Brest,bes,cdg,Paris,France
France,Brest,bes,lys,Lyon,France
France,Brest,bes,ory,Paris (Orly),France
France,Brest,bes,oui,Ushant,France
France,Brest,bes,mrs,Marseille,France
France,Brive-la-Gaillarde,bve,ory,Paris (Orly),France
France,Brive-la-Gaillarde,bve,opo,Porto,Portugal
France,Brive-la-Gaillarde,bve,crl,Brussels Charleroi,Belgium
France,Brive-la-Gaillarde,bve,stn,London Stansted,United Kingdom
France,Brive-la-Gaillarde,bve,aja,Ajaccio (Corsica),France
France,Caen,cfr,mrs,Marseille,France
France,Caen,cfr,nce,Nice,France
France,Caen,cfr,lys,Lyon,France
France,Caen,cfr,aja,Ajaccio (Corsica),France
France,Caen,cfr,fsc,Figari,France
France,Calvi (Corsica),cly,ory,Paris (Orly),France
France,Calvi (Corsica),cly,mrs,Marseille,France
France,Calvi (Corsica),cly,nce,Nice,France
France,Calvi (Corsica),cly,lys,Lyon,France
France,Calvi (Corsica),cly,cdg,Paris,France
France,Carcassonne,ccf,stn,London Stansted,United Kingdom
France,Carcassonne,ccf,crl,Brussels Charleroi,Belgium
France,Carcassonne,ccf,dub,Dublin,Ireland
France,Carcassonne,ccf,man,Manchester,United Kingdom
France,Carcassonne,ccf,ema,Nottingham,United Kingdom
France,Castres / Mazamet,dcm,ory,Paris (Orly),France
France,Chambéry,cmf,bhx,Birmingham,United Kingdom
France,Chambéry,cmf,brs,Bristol,United Kingdom
France,Chambéry,cmf,edi,Edinburgh,United Kingdom
France,Chambéry,cmf,lba,Leeds / Bradford,United Kingdom
France,Chambéry,cmf,lcy,London City,United Kingdom
France,Clermont-Ferrand,cfe,cdg,Paris,France
France,Clermont-Ferrand,cfe,fez,Fes,Morocco
France,Clermont-Ferrand,cfe,opo,Porto,Portugal
France,Clermont-Ferrand,cfe,aja,Ajaccio (Corsica),France
France,Deauville,dol,pmi,Palma de Mallorca,Spain
France,Deauville,dol,olb,Olbia (Sardinia),Italy
France,Deauville,dol,her,Heraklion (Crete),Greece
France,Deauville,dol,pmo,Palermo,Italy
France,Dole,dle,opo,Porto,Portugal
France,Dole,dle,bia,Bastia (Corsica),France
France,Dole,dle,fez,Fes,Morocco
France,Dole,dle,rak,Marrakech,Morocco
France,Figari,fsc,ory,Paris (Orly),France
France,Figari,fsc,mrs,Marseille,France
France,Figari,fsc,nce,Nice,France
France,Figari,fsc,cdg,Paris,France
France,Figari,fsc,nte,Nantes,France
France,Grenoble / Lyon,gnb,bhx,Birmingham,United Kingdom
France,Grenoble / Lyon,gnb,brs,Bristol,United Kingdom
France,Grenoble / Lyon,gnb,dub,Dublin,Ireland
France,Grenoble / Lyon,gnb,edi,Edinburgh,United Kingdom
France,Grenoble / Lyon,gnb,lgw,London Gatwick,United Kingdom
France,La Rochelle,lrh,stn,London Stansted,United Kingdom
France,La Rochelle,lrh,lgw,London Gatwick,United Kingdom
France,La Rochelle,lrh,gva,Geneva,Switzerland
France,La Rochelle,lrh,opo,Porto,Portugal
France,La Rochelle,lrh,dub,Dublin,Ireland
France,Le Puy-en-Velay,lpy,ory,Paris (Orly),France
France,Lille,lil,nce,Nice,France
France,Lille,lil,alg,Algiers,Algeria
France,Lille,lil,mrs,Marseille,France
France,Lille,lil,tls,Toulouse,France
France,Lille,lil,fsc,Figari,France
France,Limoges,lig,stn,London Stansted,United Kingdom
France,Limoges,lig,lys,Lyon,France
France,Limoges,lig,lgw,London Gatwick,United Kingdom
France,Limoges,lig,ema,Nottingham,United Kingdom
France,Limoges,lig,brs,Bristol,United Kingdom
France,Lorient,lrt,tls,Toulouse,France
France,Lourdes / Tarbes,lde,ory,Paris (Orly),France
France,Lourdes / Tarbes,lde,stn,London Stansted,United Kingdom
France,Lourdes / Tarbes,lde,dub,Dublin,Ireland
France,Lourdes / Tarbes,lde,bgy,Milan (Bergamo),Italy
France,Lourdes / Tarbes,lde,cta,Catania,Italy
France,Lyon,lys,cdg,Paris,France
France,Lyon,lys,ams,Amsterdam,Netherlands
France,Lyon,lys,lis,Lisbon,Portugal
France,Lyon,lys,tun,Tunis,Tunisia
France,Lyon,lys,alg,Algiers,Algeria
France,Marseille,mrs,cdg,Paris,France
France,Marseille,mrs,alg,Algiers,Algeria
France,Marseille,mrs,tun,Tunis,Tunisia
France,Marseille,mrs,mad,Madrid,Spain
France,Marseille,mrs,lhr,London Heathrow,United Kingdom
France,Metz / Nancy,etz,alg,Algiers,Algeria
France,Metz / Nancy,etz,cmn,Casablanca,Morocco
France,Metz / Nancy,etz,czl,Constantine,Algeria
France,Metz / Nancy,etz,orn,Oran,Algeria
France,Metz / Nancy,etz,mrs,Marseille,France
France,Montpellier,mpl,cdg,Paris,France
France,Montpellier,mpl,ory,Paris (Orly),France
France,Montpellier,mpl,lgw,London Gatwick,United Kingdom
France,Montpellier,mpl,nte,Nantes,France
France,Montpellier,mpl,ams,Amsterdam,Netherlands
France,Nantes,nte,cdg,Paris,France
France,Nantes,nte,nce,Nice,France
France,Nantes,nte,mrs,Marseille,France
France,Nantes,nte,bcn,Barcelona,Spain
France,Nantes,nte,mad,Madrid,Spain
France,Nice,nce,ory,Paris (Orly),France
France,Nice,nce,cdg,Paris,France
France,Nice,nce,lhr,London Heathrow,United Kingdom
France,Nice,nce,lgw,London Gatwick,United Kingdom
France,Nice,nce,ams,Amsterdam,Netherlands
France,Nîmes,fni,crl,Brussels Charleroi,Belgium
France,Nîmes,fni,stn,London Stansted,United Kingdom
France,Nîmes,fni,rak,Marrakech,Morocco
France,Nîmes,fni,fez,Fes,Morocco
France,Nîmes,fni,dub,Dublin,Ireland
France,Paris,cdg,jfk,New York City,United States
France,Paris,cdg,nce,Nice,France
France,Paris,cdg,alg,Algiers,Algeria
France,Paris,cdg,ams,Amsterdam,Netherlands
France,Paris,cdg,lhr,London Heathrow,United Kingdom
France,Paris (Beauvais),bva,opo,Porto,Portugal
France,Paris (Beauvais),bva,dub,Dublin,Ireland
France,Paris (Beauvais),bva,cia,Rome (Ciampino),Italy
France,Paris (Beauvais),bva,lis,Lisbon,Portugal
France,Paris (Beauvais),bva,bgy,Milan (Bergamo),Italy
France,Paris (Orly),ory,lis,Lisbon,Portugal
France,Paris (Orly),ory,nce,Nice,France
France,Paris (Orly),ory,opo,Porto,Portugal
France,Paris (Orly),ory,mad,Madrid,Spain
France,Paris (Orly),ory,cmn,Casablanca,Morocco
France,Paris (Vatry),xcr,rak,Marrakech,Morocco
France,Paris (Vatry),xcr,opo,Porto,Portugal
France,Pau (Pyrenees),puf,cdg,Paris,France
France,Pau (Pyrenees),puf,ory,Paris (Orly),France
France,Pau (Pyrenees),puf,lys,Lyon,France
France,Pau (Pyrenees),puf,uip,Quimper,France
France,Pau (Pyrenees),puf,bes,Brest,France
France,Perpignan,pgf,ory,Paris (Orly),France
France,Perpignan,pgf,stn,London Stansted,United Kingdom
France,Perpignan,pgf,dub,Dublin,Ireland
France,Perpignan,pgf,crl,Brussels Charleroi,Belgium
France,Perpignan,pgf,lil,Lille,France
France,Poitiers,pis,stn,London Stansted,United Kingdom
France,Poitiers,pis,edi,Edinburgh,United Kingdom
France,Poitiers,pis,bcn,Barcelona,Spain
France,Quimper,uip,ory,Paris (Orly),France
France,Quimper,uip,lcy,London City,United Kingdom
France,Quimper,uip,bes,Brest,France
France,Quimper,uip,kir,Kerry,Ireland
France,Quimper,uip,puf,Pau (Pyrenees),France
France,Rennes,rns,nce,Nice,France
France,Rennes,rns,cdg,Paris,France
France,Rennes,rns,ams,Amsterdam,Netherlands
France,Rennes,rns,lgw,London Gatwick,United Kingdom
France,Rennes,rns,fra,Frankfurt,Germany
France,Rodez,rdz,ory,Paris (Orly),France
France,Rodez,rdz,crl,Brussels Charleroi,Belgium
France,Rodez,rdz,dub,Dublin,Ireland
France,Rodez,rdz,stn,London Stansted,United Kingdom
France,Saint-Denis,run,mru,Mauritius,Mauritius
France,Saint-Denis,run,ory,Paris (Orly),France
France,Saint-Denis,run,cdg,Paris,France
France,Saint-Denis,run,dza,Dzaoudzi,Mayotte
France,Saint-Denis,run,tnr,Antananarivo,Madagascar
France,Saint-Nazaire,snr,tls,Toulouse,France
France,Saint-Nazaire,snr,nte,Nantes,France
France,Strasbourg,sxb,ams,Amsterdam,Netherlands
France,Strasbourg,sxb,nce,Nice,France
France,Strasbourg,sxb,aja,Ajaccio (Corsica),France
France,Strasbourg,sxb,bia,Bastia (Corsica),France
France,Strasbourg,sxb,tun,Tunis,Tunisia
France,Toulon,tln,ory,Paris (Orly),France
France,Toulon,tln,rtm,Rotterdam,Netherlands
France,Toulon,tln,lgw,London Gatwick,United Kingdom
France,Toulon,tln,lux,Luxembourg City,Luxembourg
France,Toulon,tln,nte,Nantes,France
France,Toulouse,tls,ory,Paris (Orly),France
France,Toulouse,tls,cdg,Paris,France
France,Toulouse,tls,lis,Lisbon,Portugal
France,Toulouse,tls,muc,Munich,Germany
France,Toulouse,tls,mad,Madrid,Spain
France,Tours,tuf,mrs,Marseille,France
France,Tours,tuf,opo,Porto,Portugal
France,Tours,tuf,stn,London Stansted,United Kingdom
France,Tours,tuf,dub,Dublin,Ireland
France,Tours,tuf,rak,Marrakech,Morocco
France,Ushant,oui,bes,Brest,France
French Guiana,Cayenne,cay,ory,Paris (Orly),France
French Guiana,Cayenne,cay,fdf,Fort-de-France,Martinique
French Guiana,Cayenne,cay,bel,Belém,Brazil
French Guiana,Cayenne,cay,ptp,Pointe-à-Pitre,Guadeloupe
French Guiana,Cayenne,cay,cdg,Paris,France
French Polynesia,Ahe,ahe,xmh,Manihi,French Polynesia
French Polynesia,Ahe,ahe,ppt,Tahiti,French Polynesia
French Polynesia,Ahe,ahe,axr,Arutua,French Polynesia
French Polynesia,Anaa,aaa,fac,Faaite,French Polynesia
French Polynesia,Anaa,aaa,mkp,Makemo,French Polynesia
French Polynesia,Anaa,aaa,ppt,Tahiti,French Polynesia
French Polynesia,Apataki,apk,rgi,Rangiroa,French Polynesia
French Polynesia,Apataki,apk,ppt,Tahiti,French Polynesia
French Polynesia,Aratika,rka,khz,Kauehi,French Polynesia
French Polynesia,Aratika,rka,ppt,Tahiti,French Polynesia
French Polynesia,Arutua,axr,ahe,Ahe,French Polynesia
French Polynesia,Arutua,axr,ppt,Tahiti,French Polynesia
French Polynesia,Arutua,axr,rgi,Rangiroa,French Polynesia
French Polynesia,Atuona,auq,ppt,Tahiti,French Polynesia
French Polynesia,Atuona,auq,nhv,Nuku Hiva,French Polynesia
French Polynesia,Bora Bora,bob,ppt,Tahiti,French Polynesia
French Polynesia,Bora Bora,bob,rfp,Raiatea,French Polynesia
French Polynesia,Bora Bora,bob,rgi,Rangiroa,French Polynesia
French Polynesia,Bora Bora,bob,huh,Huahine,French Polynesia
French Polynesia,Bora Bora,bob,mau,Maupiti,French Polynesia
French Polynesia,Faaite,fac,ppt,Tahiti,French Polynesia
French Polynesia,Faaite,fac,rrr,Raroia,French Polynesia
French Polynesia,Faaite,fac,aaa,Anaa,French Polynesia
French Polynesia,Fakahina,fhz,fgu,Fangatau,French Polynesia
French Polynesia,Fakahina,fhz,pkp,Puka-Puka,French Polynesia
French Polynesia,Fakarava,fav,ppt,Tahiti,French Polynesia
French Polynesia,Fakarava,fav,rgi,Rangiroa,French Polynesia
French Polynesia,Fangatau,fgu,rrr,Raroia,French Polynesia
French Polynesia,Fangatau,fgu,fhz,Fakahina,French Polynesia
French Polynesia,Hao Island,hoi,ppt,Tahiti,French Polynesia
French Polynesia,Hao Island,hoi,gmr,Totegegie (Gambier Islands),French Polynesia
French Polynesia,Hao Island,hoi,mkp,Makemo,French Polynesia
French Polynesia,Hao Island,hoi,hhz,Hikueru,French Polynesia
French Polynesia,Hao Island,hoi,rea,Reao,French Polynesia
French Polynesia,Hikueru,hhz,hoi,Hao Island,French Polynesia
French Polynesia,Hikueru,hhz,mkp,Makemo,French Polynesia
French Polynesia,Hikueru,hhz,ppt,Tahiti,French Polynesia
French Polynesia,Huahine,huh,ppt,Tahiti,French Polynesia
French Polynesia,Huahine,huh,rfp,Raiatea,French Polynesia
French Polynesia,Huahine,huh,bob,Bora Bora,French Polynesia
French Polynesia,Huahine,huh,moz,Moorea,French Polynesia
French Polynesia,Katiu,kxu,ppt,Tahiti,French Polynesia
French Polynesia,Katiu,kxu,khz,Kauehi,French Polynesia
French Polynesia,Kauehi,khz,kxu,Katiu,French Polynesia
French Polynesia,Kauehi,khz,rka,Aratika,French Polynesia
French Polynesia,Kaukura,kkr,ppt,Tahiti,French Polynesia
French Polynesia,Kaukura,kkr,niu,Niau,French Polynesia
French Polynesia,Makemo,mkp,ppt,Tahiti,French Polynesia
French Polynesia,Makemo,mkp,hhz,Hikueru,French Polynesia
French Polynesia,Makemo,mkp,rrr,Raroia,French Polynesia
French Polynesia,Makemo,mkp,tjn,Takume,French Polynesia
French Polynesia,Makemo,mkp,aaa,Anaa,French Polynesia
French Polynesia,Manihi,xmh,ppt,Tahiti,French Polynesia
French Polynesia,Manihi,xmh,tkx,Takaroa,French Polynesia
French Polynesia,Manihi,xmh,ahe,Ahe,French Polynesia
French Polynesia,Mataiva,mvt,ppt,Tahiti,French Polynesia
French Polynesia,Mataiva,mvt,rgi,Rangiroa,French Polynesia
French Polynesia,Maupiti,mau,ppt,Tahiti,French Polynesia
French Polynesia,Maupiti,mau,rfp,Raiatea,French Polynesia
French Polynesia,Maupiti,mau,bob,Bora Bora,French Polynesia
French Polynesia,Moorea,moz,bob,Bora Bora,French Polynesia
French Polynesia,Moorea,moz,rfp,Raiatea,French Polynesia
French Polynesia,Moorea,moz,huh,Huahine,French Polynesia
French Polynesia,Moorea,moz,ppt,Tahiti,French Polynesia
French Polynesia,Napuka,nau,pkp,Puka-Puka,French Polynesia
French Polynesia,Napuka,nau,ppt,Tahiti,French Polynesia
French Polynesia,Niau,niu,kkr,Kaukura,French Polynesia
French Polynesia,Niau,niu,ppt,Tahiti,French Polynesia
French Polynesia,Nuku Hiva,nhv,ppt,Tahiti,French Polynesia
French Polynesia,Nuku Hiva,nhv,auq,Atuona,French Polynesia
French Polynesia,Nuku Hiva,nhv,uah,Ua Huka,French Polynesia
French Polynesia,Nuku Hiva,nhv,uap,Ua Pou,French Polynesia
French Polynesia,Nukutavake,nuk,vhz,Vahitahi,French Polynesia
French Polynesia,Nukutavake,nuk,zta,Tureia,French Polynesia
French Polynesia,Puka-Puka,pkp,fhz,Fakahina,French Polynesia
French Polynesia,Puka-Puka,pkp,nau,Napuka,French Polynesia
French Polynesia,Pukarua,puk,rea,Reao,French Polynesia
French Polynesia,Pukarua,puk,tkv,Tatakoto,French Polynesia
French Polynesia,Raiatea,rfp,ppt,Tahiti,French Polynesia
French Polynesia,Raiatea,rfp,bob,Bora Bora,French Polynesia
French Polynesia,Raiatea,rfp,huh,Huahine,French Polynesia
French Polynesia,Raiatea,rfp,mau,Maupiti,French Polynesia
French Polynesia,Raiatea,rfp,moz,Moorea,French Polynesia
French Polynesia,"Raivavae, Rairua",rvv,ppt,Tahiti,French Polynesia
French Polynesia,"Raivavae, Rairua",rvv,tub,Tubuai,French Polynesia
French Polynesia,Rangiroa,rgi,ppt,Tahiti,French Polynesia
French Polynesia,Rangiroa,rgi,fav,Fakarava,French Polynesia
French Polynesia,Rangiroa,rgi,tih,Tikehau,French Polynesia
French Polynesia,Rangiroa,rgi,bob,Bora Bora,French Polynesia
